ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1430600804.85696,template1,0,0,0,0,0,0,0,0,0,0
1430600804.85696,template0,0,0,0,0,0,0,0,0,0,0
1430600804.85696,postgres,0,1758,4,2395,74537,795332,24484,0,0,0
1430600804.85696,dbt2,16,324,1,516583,291557,16215000,28769,3972861,987,1768
1430600864.86698,template1,0,0,0,0,0,0,0,0,0,0
1430600864.86698,template0,0,0,0,0,0,0,0,0,0,0
1430600864.86698,postgres,0,1760,4,2447,75314,796754,24904,0,0,0
1430600864.86698,dbt2,85,48940,228,937671,11205815,20509790,1902468,4266745,541241,19868
1430600924.87645,template1,0,0,0,0,0,0,0,0,0,0
1430600924.87645,template0,0,0,0,0,0,0,0,0,0,0
1430600924.87645,postgres,0,1762,4,2474,75344,797668,24915,0,0,0
1430600924.87645,dbt2,86,98479,470,1393532,23670599,24639003,3705841,4565762,1097720,38728
1430600984.94799,template1,0,0,0,0,0,0,0,0,0,0
1430600984.94799,template0,0,0,0,0,0,0,0,0,0,0
1430600984.94799,postgres,0,1762,4,2474,75344,797668,24915,0,0,0
1430600984.94799,dbt2,85,145395,674,1899969,38676673,29887563,5403574,4849591,1620517,56438
1430601045.03294,template1,0,0,0,0,0,0,0,0,0,0
1430601045.03294,template0,0,0,0,0,0,0,0,0,0,0
1430601045.03294,postgres,0,1762,4,2474,75344,797668,24915,0,0,0
1430601045.03294,dbt2,87,179914,840,2631282,58151808,39417369,6657891,5060462,2007303,68988
1430601105.06039,template1,0,0,0,0,0,0,0,0,0,0
1430601105.06039,template0,0,0,0,0,0,0,0,0,0,0
1430601105.06039,postgres,0,1762,4,2474,75344,797668,24915,0,0,0
1430601105.06039,dbt2,87,209669,997,3641231,80143760,50085058,7755960,5239379,2349780,80108
1430601165.06045,template1,0,0,0,0,0,0,0,0,0,0
1430601165.06045,template0,0,0,0,0,0,0,0,0,0,0
1430601165.06045,postgres,0,1762,4,2474,75344,797668,24915,0,0,0
1430601165.06045,dbt2,87,257197,1201,4382173,109954260,52965541,9501385,5528576,2891974,96918
1430601225.07877,template1,0,0,0,0,0,0,0,0,0,0
1430601225.07877,template0,0,0,0,0,0,0,0,0,0,0
1430601225.07877,postgres,0,1762,4,2474,75344,797668,24915,0,0,0
1430601225.07877,dbt2,84,304278,1428,4970541,139797855,55610854,11250874,5814692,3428380,113898
1430601285.09199,template1,0,0,0,0,0,0,0,0,0,0
1430601285.09199,template0,0,0,0,0,0,0,0,0,0,0
1430601285.09199,postgres,0,1764,4,2501,75374,798582,24926,0,0,0
1430601285.09199,dbt2,86,357828,1674,5602659,148618433,58274210,13276640,6140399,4048290,133879
1430601345.11984,template1,0,0,0,0,0,0,0,0,0,0
1430601345.11984,template0,0,0,0,0,0,0,0,0,0,0
1430601345.11984,postgres,0,1764,4,2501,75374,798582,24926,0,0,0
1430601345.11984,dbt2,87,409487,1934,6197025,156988696,60810735,15217052,6455226,4639233,152639
1430601405.15515,template1,0,0,0,0,0,0,0,0,0,0
1430601405.15515,template0,0,0,0,0,0,0,0,0,0,0
1430601405.15515,postgres,0,1764,4,2501,75374,798582,24926,0,0,0
1430601405.15515,dbt2,86,460472,2167,6781536,165160810,63247936,17106944,6764517,5217399,170859
